Key	PY+T	Pho+T	IPA+T	PY-T	Pho-T	IPA-T	Tone	SyStruct	SyLen	OrthLen	PhoLen	FreqPM	Words	HomoDensity	Dominate-POS	Freq-Dominate-POS	Percent-Dominate-POS	Other-POSes	Num-Neighbors	R-Neighbors	A-Neighbors	S-Neighbors	Neighbors	Freq-Neighbors
uaI 2									0.000	0	0	0.0		0		0	0.000		16	15	1	0	oU 2, ueI 2, @r 2, ioU 2, u 2, iE 2, uaI 4, i 2, ia 2, aU 2, @ 2, iaU 2, uaI 1, ua 2, aI 2, x uaI 2	198444
c aI 0									0.000	0	0	0.0		0		0	0.000		4	4	0	0	c aI 2, c aI 1, c aI 4, c aI 3	47269
C aI 0									0.000	0	0	0.0		0		0	0.000		2	2	0	0	C aI 1, C aI 2	871
f aI 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
f aI 1									0.000	0	0	0.0		0		0	0.000		15	14	0	1	k aI 1, K aI 1, x aI 1, t aI 1, P aI 1, c aI 1, f eI 1, f a 1, f u 1, C aI 1, z aI 1, T aI 1, p aI 1, s aI 1, aI 1	131900
f aI 2									0.000	0	0	0.0		0		0	0.000		13	12	0	1	l aI 2, c aI 2, f u 2, T aI 2, P aI 2, p aI 2, m aI 2, f eI 2, f a 2, x aI 2, Z aI 2, C aI 2, aI 2	243590
f aI 3									0.000	0	0	0.0		0		0	0.000		15	14	0	1	m aI 3, f a 3, p aI 3, k aI 3, x aI 3, c aI 3, n aI 3, z aI 3, f u 3, K aI 3, f eI 3, f oU 3, Z aI 3, t aI 3, aI 3	32643
f aI 4									0.000	0	0	0.0		0		0	0.000		17	16	0	1	z aI 4, T aI 4, t aI 4, f u 4, m aI 4, P aI 4, s aI 4, f eI 4, x aI 4, c aI 4, p aI 4, k aI 4, n aI 4, l aI 4, S aI 4, Z aI 4, aI 4	661701
J aI 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
J aI 1									0.000	0	0	0.0		0		0	0.000		19	18	0	1	k aI 1, J ia 1, K aI 1, x aI 1, J iE 1, t aI 1, J i 1, P aI 1, c aI 1, J iaU 1, J y 1, C aI 1, z aI 1, T aI 1, J ioU 1, p aI 1, s aI 1, J yE 1, aI 1	180249
J aI 2									0.000	0	0	0.0		0		0	0.000		15	14	0	1	l aI 2, c aI 2, J i 2, J iE 2, T aI 2, P aI 2, J y 2, J yE 2, p aI 2, m aI 2, J ia 2, x aI 2, Z aI 2, C aI 2, aI 2	265296
J aI 3									0.000	0	0	0.0		0		0	0.000		17	16	0	1	J i 3, m aI 3, J ioU 3, J iaU 3, p aI 3, J y 3, k aI 3, x aI 3, c aI 3, J iE 3, n aI 3, z aI 3, J ia 3, K aI 3, Z aI 3, t aI 3, aI 3	75330
J aI 4									0.000	0	0	0.0		0		0	0.000		21	20	0	1	z aI 4, J ioU 4, T aI 4, J iaU 4, t aI 4, J i 4, J y 4, m aI 4, J ia 4, P aI 4, J iE 4, s aI 4, x aI 4, c aI 4, p aI 4, k aI 4, n aI 4, l aI 4, S aI 4, Z aI 4, aI 4	1016963
k aI 0									0.000	0	0	0.0		0		0	0.000		4	4	0	0	k @ 0, k aI 1, k aI 3, k aI 4	211363
K aI 0									0.000	0	0	0.0		0		0	0.000		2	2	0	0	K aI 1, K aI 3	27827
k aI 2									0.000	0	0	0.0		0		0	0.000		15	14	0	1	l aI 2, c aI 2, k aI 1, T aI 2, P aI 2, k @ 2, p aI 2, k aI 3, k aI 4, m aI 2, k uo 2, x aI 2, Z aI 2, C aI 2, aI 2	277740
K aI 2									0.000	0	0	0.0		0		0	0.000		14	13	0	1	l aI 2, c aI 2, K aI 1, T aI 2, P aI 2, p aI 2, m aI 2, K aI 3, K @ 2, x aI 2, Z aI 2, C aI 2, K ueI 2, aI 2	265037
l aI 0									0.000	0	0	0.0		0		0	0.000		5	5	0	0	l aI 2, l @ 0, l aI 4, l i 0, l eI 0	188680
l aI 1									0.000	0	0	0.0		0		0	0.000		18	17	0	1	l aI 2, k aI 1, K aI 1, x aI 1, l a 1, t aI 1, P aI 1, c aI 1, l ioU 1, C aI 1, l aI 4, z aI 1, l aU 1, T aI 1, l iE 1, p aI 1, s aI 1, aI 1	327652
m aI 0									0.000	0	0	0.0		0		0	0.000		3	3	0	0	m aI 3, m aI 4, m aI 2	25768
m aI 1									0.000	0	0	0.0		0		0	0.000		22	21	0	1	m a 1, k aI 1, K aI 1, x aI 1, m aI 3, t aI 1, m aI 4, P aI 1, c aI 1, m aU 1, m i 1, m aI 2, m uo 1, C aI 1, z aI 1, T aI 1, m iaU 1, p aI 1, s aI 1, m iE 1, m oU 1, aI 1	417066
n aI 0									0.000	0	0	0.0		0		0	0.000		3	3	0	0	n @ 0, n aI 3, n aI 4	78419
n aI 1									0.000	0	0	0.0		0		0	0.000		16	15	0	1	k aI 1, K aI 1, x aI 1, t aI 1, P aI 1, c aI 1, n aI 3, n ioU 1, C aI 1, n aI 4, n iE 1, z aI 1, T aI 1, p aI 1, s aI 1, aI 1	120450
p aI 0									0.000	0	0	0.0		0		0	0.000		5	5	0	0	p a 0, p aI 3, p aI 2, p aI 4, p aI 1	200878
P aI 0									0.000	0	0	0.0		0		0	0.000		3	3	0	0	P aI 1, P aI 4, P aI 2	17246
Q aI 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
Q aI 1									0.000	0	0	0.0		0		0	0.000		18	17	0	1	k aI 1, K aI 1, x aI 1, t aI 1, P aI 1, c aI 1, Q y 1, Q i 1, Q iaU 1, Q yE 1, C aI 1, Q ia 1, z aI 1, Q ioU 1, T aI 1, p aI 1, s aI 1, aI 1	126532
Q aI 2									0.000	0	0	0.0		0		0	0.000		15	14	0	1	l aI 2, c aI 2, Q ioU 2, Q i 2, Q iaU 2, T aI 2, P aI 2, p aI 2, m aI 2, x aI 2, Z aI 2, C aI 2, Q yE 2, Q iE 2, aI 2	271206
Q aI 3									0.000	0	0	0.0		0		0	0.000		16	15	0	1	Q i 3, m aI 3, Q y 3, p aI 3, k aI 3, x aI 3, c aI 3, n aI 3, z aI 3, Q iaU 3, Q iE 3, K aI 3, Q ioU 3, Z aI 3, t aI 3, aI 3	53204
Q aI 4									0.000	0	0	0.0		0		0	0.000		21	20	0	1	z aI 4, Q y 4, T aI 4, t aI 4, Q yE 4, m aI 4, Q i 4, P aI 4, s aI 4, x aI 4, Q iE 4, c aI 4, p aI 4, k aI 4, n aI 4, Q iaU 4, l aI 4, S aI 4, Z aI 4, Q ia 4, aI 4	835890
r aI 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
r aI 1									0.000	0	0	0.0		0		0	0.000		12	11	0	1	k aI 1, K aI 1, x aI 1, t aI 1, P aI 1, c aI 1, C aI 1, z aI 1, T aI 1, p aI 1, s aI 1, aI 1	117606
