Key	PY+T	Pho+T	IPA+T	PY-T	Pho-T	IPA-T	Tone	SyStruct	SyLen	OrthLen	PhoLen	FreqPM	Words	HomoDensity	Dominate-POS	Freq-Dominate-POS	Percent-Dominate-POS	Other-POSes	Num-Neighbors	R-Neighbors	A-Neighbors	S-Neighbors	Neighbors	Freq-Neighbors
C i aN 2									0.000	0	0	0.0		0		0	0.000		7	5	0	2	C u aN 2, Q i aN 2, n i aN 2, l i aN 2, X i aN 2, C aN 2, i aN 2	20560
c i aN 3									0.000	0	0	0.0		0		0	0.000		5	4	0	1	X i aN 3, l i aN 3, J i aN 3, Q i aN 3, i aN 3	273613
C i aN 3									0.000	0	0	0.0		0		0	0.000		7	5	0	2	X i aN 3, l i aN 3, J i aN 3, Q i aN 3, C u aN 3, C aN 3, i aN 3	285738
c i aN 4									0.000	0	0	0.0		0		0	0.000		6	5	0	1	X i aN 4, l i aN 4, J i aN 4, Q i aN 4, n i aN 4, i aN 4	86678
C i aN 4									0.000	0	0	0.0		0		0	0.000		8	6	0	2	X i aN 4, l i aN 4, J i aN 4, C u aN 4, Q i aN 4, n i aN 4, C aN 4, i aN 4	93394
f i an 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
f i an 1									0.000	0	0	0.0		0		0	0.000		1	0	0	1	, f an 1	1955
f i an 2									0.000	0	0	0.0		0		0	0.000		1	0	0	1	, f an 2	2184
f i an 3									0.000	0	0	0.0		0		0	0.000		1	0	0	1	, f an 3	1813
f i an 4									0.000	0	0	0.0		0		0	0.000		1	0	0	1	, f an 4	6291
f i aN 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
f i aN 1									0.000	0	0	0.0		0		0	0.000		5	3	0	2	J i aN 1, Q i aN 1, X i aN 1, f aN 1, i aN 1	43397
f i aN 2									0.000	0	0	0.0		0		0	0.000		6	4	0	2	Q i aN 2, n i aN 2, l i aN 2, X i aN 2, f aN 2, i aN 2	13796
f i aN 3									0.000	0	0	0.0		0		0	0.000		6	4	0	2	X i aN 3, l i aN 3, J i aN 3, Q i aN 3, i aN 3, f aN 3	274012
f i aN 4									0.000	0	0	0.0		0		0	0.000		7	5	0	2	X i aN 4, l i aN 4, J i aN 4, Q i aN 4, n i aN 4, f aN 4, i aN 4	105777
i i an 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
i i an 1									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
i i an 2									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
i i an 3									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
i i an 4									0.000	0	0	0.0		0		0	0.000		1	1	0	0	i 4 an 4	190
i i aN 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
i i aN 1									0.000	0	0	0.0		0		0	0.000		4	3	0	1	J i aN 1, Q i aN 1, X i aN 1, i aN 1	41558
i i aN 2									0.000	0	0	0.0		0		0	0.000		5	4	0	1	Q i aN 2, n i aN 2, l i aN 2, X i aN 2, i aN 2	10545
i i aN 3									0.000	0	0	0.0		0		0	0.000		5	4	0	1	X i aN 3, l i aN 3, J i aN 3, Q i aN 3, i aN 3	273613
i i aN 4									0.000	0	0	0.0		0		0	0.000		8	5	2	1	X i aN 4, l i aN 4, J i aN 4, Q i aN 4, n i aN 4, i 1 i aN 4, i 4 i aN 4, i aN 4	115591
J i an 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
J i an 1									0.000	0	0	0.0		0		0	0.000		7	6	0	1	J i a 1, J i aN 1, J i E 1, J i En 1, J i aU 1, J i oU 1, J i 1	93524
J i an 2									0.000	0	0	0.0		0		0	0.000		3	2	0	1	J i E 2, J i a 2, J i 2	22191
J i an 3									0.000	0	0	0.0		0		0	0.000		8	7	0	1	J i oU 3, J i aN 3, J i aU 3, J i En 3, J i E 3, J i a 3, J i oN 3, J i 3	58636
J i an 4									0.000	0	0	0.0		0		0	0.000		7	6	0	1	J i oU 4, J i En 4, J i aU 4, J i a 4, J i E 4, J i aN 4, J i 4	411646
J i aN 0									0.000	0	0	0.0		0		0	0.000		3	3	0	0	J i aN 1, J i aN 3, J i aN 4	34971
J i aN 2									0.000	0	0	0.0		0		0	0.000		11	9	0	2	J i aN 1, J i aN 3, Q i aN 2, J i E 2, n i aN 2, J i aN 4, J i a 2, l i aN 2, X i aN 2, J i 2, i aN 2	67707
k i an 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
K i an 0									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
k i an 1									0.000	0	0	0.0		0		0	0.000		2	1	0	1	k u an 1, k an 1	8449
K i an 1									0.000	0	0	0.0		0		0	0.000		2	1	0	1	K u an 1, K an 1	784
k i an 2									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
K i an 2									0.000	0	0	0.0		0		0	0.000		0	0	0	0		0
k i an 3									0.000	0	0	0.0		0		0	0.000		2	1	0	1	k u an 3, k an 3	24403
K i an 3									0.000	0	0	0.0		0		0	0.000		2	1	0	1	K u an 3, K an 3	1906
